CELA3B,0.34,10.65,76.29,12.2,0.52,100.0
LINC00339,0.34,10.65,76.29,12.2,0.52,100.0
WNT4,0.34,10.82,76.29,12.2,0.34,100.0
ZBTB40,0.52,10.82,75.6,12.54,0.52,100.0
EPHA8,0.52,10.48,75.77,12.71,0.52,100.0
C1QA,0.17,10.65,76.12,12.54,0.52,100.0
C1QC,0.17,10.65,76.12,12.54,0.52,100.0
C1QB,0.17,10.65,76.12,12.54,0.52,100.0
EPHB2,0.0,10.82,75.95,12.71,0.52,100.0
MIR4684,0.0,10.65,76.12,12.71,0.52,100.0
MIR4253,0.0,10.31,76.46,12.89,0.34,100.0
hsa-mir-4253,0.0,10.31,76.46,12.89,0.34,100.0
LOC729059,0.0,10.31,76.46,12.89,0.34,100.0
KDM1A,0.0,10.82,76.29,12.54,0.34,100.0
MIR3115,0.0,10.48,76.8,12.54,0.17,100.0
hsa-mir-3115,0.0,10.48,76.8,12.54,0.17,100.0
LUZP1,0.17,10.65,76.63,12.37,0.17,100.0
HTR1D,0.17,10.48,76.8,12.37,0.17,100.0
HNRNPR,0.17,10.48,76.8,12.37,0.17,100.0
ZNF436,0.17,10.48,76.63,12.37,0.34,100.0
C1orf213,0.17,10.48,76.63,12.37,0.34,100.0
TCEA3,0.17,10.31,76.63,12.54,0.34,100.0
ASAP3,0.17,10.48,76.46,12.54,0.34,100.0
E2F2,0.0,10.82,76.29,12.54,0.34,100.0
ID3,0.0,10.82,76.46,12.37,0.34,100.0
MDS2,0.0,10.65,76.98,12.2,0.17,100.0
RPL11,0.0,11.51,76.29,12.03,0.17,100.0
TCEB3,0.0,11.51,76.29,12.03,0.17,100.0
LOC100506963,0.0,11.17,76.63,12.03,0.17,100.0
PITHD1,0.0,11.17,76.63,12.03,0.17,100.0
LYPLA2,0.0,11.17,76.63,12.03,0.17,100.0
GALE,0.0,11.17,76.63,12.03,0.17,100.0
HMGCL,0.0,11.17,76.63,12.03,0.17,100.0
FUCA1,0.0,11.0,76.8,12.03,0.17,100.0
CNR2,0.0,11.0,76.8,12.03,0.17,100.0
MIR378F,0.0,11.0,76.8,12.03,0.17,100.0
PNRC2,0.0,11.0,76.8,12.03,0.17,100.0
SRSF10,0.0,10.82,76.98,12.03,0.17,100.0
MYOM3,0.0,10.48,77.15,12.03,0.34,100.0
IL22RA1,0.0,10.14,77.15,12.37,0.34,100.0
IL28RA,0.0,10.14,77.15,12.37,0.34,100.0
LOC284632,0.0,10.31,77.15,12.37,0.17,100.0
GRHL3,0.0,10.48,76.8,12.54,0.17,100.0
C1orf201,0.0,10.14,77.15,12.54,0.17,100.0
NIPAL3,0.0,10.14,77.15,12.54,0.17,100.0
RCAN3AS,0.0,9.79,77.49,12.54,0.17,100.0
RCAN3,0.0,9.79,77.49,12.54,0.17,100.0
C1orf130,0.0,9.97,77.32,12.54,0.17,100.0
SRRM1,0.0,9.97,76.98,12.89,0.17,100.0
CLIC4,0.0,9.79,76.98,12.89,0.34,100.0
RUNX3,0.17,9.45,77.32,12.71,0.34,100.0
SYF2,0.0,9.28,78.01,12.54,0.17,100.0
C1orf63,0.0,9.28,78.01,12.54,0.17,100.0
RHD,0.0,9.28,78.01,12.54,0.17,100.0
TMEM50A,0.0,9.28,78.01,12.54,0.17,100.0
RHCE,0.0,9.28,77.84,12.71,0.17,100.0
TMEM57,0.0,9.11,78.01,12.71,0.17,100.0
LDLRAP1,0.0,8.93,78.18,12.71,0.17,100.0
MAN1C1,0.0,9.28,77.66,12.89,0.17,100.0
SEPN1,0.0,8.93,78.01,12.89,0.17,100.0
FAM54B,0.0,8.93,78.01,12.89,0.17,100.0
LOC646471,0.0,8.93,78.01,12.89,0.17,100.0
C1orf135,0.0,8.93,78.01,12.89,0.17,100.0
PAQR7,0.0,8.93,78.01,12.89,0.17,100.0
STMN1,0.0,8.93,78.01,12.89,0.17,100.0
MIR3917,0.0,8.93,78.01,12.89,0.17,100.0
PAFAH2,0.0,9.11,77.84,12.89,0.17,100.0
EXTL1,0.0,9.28,77.66,12.89,0.17,100.0
SLC30A2,0.0,9.28,77.66,12.89,0.17,100.0
TRIM63,0.0,9.28,77.66,12.89,0.17,100.0
PDIK1L,0.0,9.11,77.84,12.89,0.17,100.0
FAM110D,0.0,9.11,77.84,12.89,0.17,100.0
CNKSR1,0.0,9.11,77.84,12.89,0.17,100.0
ZNF593,0.0,9.11,77.84,12.89,0.17,100.0
CATSPER4,0.0,9.11,77.84,12.89,0.17,100.0
CEP85,0.0,9.11,77.84,12.89,0.17,100.0
SH3BGRL3,0.0,8.93,78.01,12.89,0.17,100.0
UBXN11,0.0,8.93,78.01,12.89,0.17,100.0
AIM1L,0.0,8.93,78.01,12.89,0.17,100.0
CD52,0.0,8.59,78.18,13.06,0.17,100.0
ZNF683,0.0,8.93,78.01,12.89,0.17,100.0
LIN28A,0.0,8.93,78.01,12.89,0.17,100.0
DHDDS,0.0,8.76,78.18,12.89,0.17,100.0
HMGN2,0.0,8.59,78.35,12.89,0.17,100.0
RPS6KA1,0.0,8.93,78.01,12.89,0.17,100.0
MIR1976,0.0,8.93,78.01,12.89,0.17,100.0
hsa-mir-1976,0.0,8.93,78.01,12.89,0.17,100.0
ARID1A,0.0,9.28,77.32,13.23,0.17,100.0
PIGV,0.0,8.93,77.66,13.23,0.17,100.0
ZDHHC18,0.0,8.93,77.66,13.23,0.17,100.0
SFN,0.0,8.76,77.84,13.23,0.17,100.0
GPN2,0.0,8.76,77.84,13.23,0.17,100.0
GPATCH3,0.0,8.76,77.84,13.23,0.17,100.0
NR0B2,0.0,8.76,78.01,13.06,0.17,100.0
NUDC,0.0,8.76,78.01,13.06,0.17,100.0
C1orf172,0.0,8.76,78.01,13.06,0.17,100.0
TRNP1,0.0,8.76,78.01,13.06,0.17,100.0
FAM46B,0.0,8.76,78.01,13.06,0.17,100.0
SLC9A1,0.0,8.76,77.84,13.23,0.17,100.0
WDTC1,0.0,8.76,77.84,13.23,0.17,100.0
LOC644961,0.0,8.76,77.84,13.23,0.17,100.0
TMEM222,0.0,8.76,77.84,13.23,0.17,100.0
SYTL1,0.0,8.76,77.84,13.23,0.17,100.0
MAP3K6,0.0,8.76,77.84,13.23,0.17,100.0
FCN3,0.0,8.76,77.84,13.23,0.17,100.0
CD164L2,0.0,8.76,77.84,13.23,0.17,100.0
GPR3,0.0,8.76,77.84,13.23,0.17,100.0
WASF2,0.0,9.11,77.32,13.4,0.17,100.0
AHDC1,0.17,8.93,77.49,13.23,0.17,100.0
FGR,0.17,8.93,77.66,13.06,0.17,100.0
IFI6,0.0,8.93,77.84,13.06,0.17,100.0
FAM76A,0.0,8.76,77.84,13.23,0.17,100.0
STX12,0.0,8.76,77.84,13.23,0.17,100.0
PPP1R8,0.0,8.59,78.35,12.89,0.17,100.0
